Time_Index,FO6,NG_ISNE_LNG,NG_Algonquin,NG_Dracut,NG_Iroquois Z2,NG_Tenn Z6
7255,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7256,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7257,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7258,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7259,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7260,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7261,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7262,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7263,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7264,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7265,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7266,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7267,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7268,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7269,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7270,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7271,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7272,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7273,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7274,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7275,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7276,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7277,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7278,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7279,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7280,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7281,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7282,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7283,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7284,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7285,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7286,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7287,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7288,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7289,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7290,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7291,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7292,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7293,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7294,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7295,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7296,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7297,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7298,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7299,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7300,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7301,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7302,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7303,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7304,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7305,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7306,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7307,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7308,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7309,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7310,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7311,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7312,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7313,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7314,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7315,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7316,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7317,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7318,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7319,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7320,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7321,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7322,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7323,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7324,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7325,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7326,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7327,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7328,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7329,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7330,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7331,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7332,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7333,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7334,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7335,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7336,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7337,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7338,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7339,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7340,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7341,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7342,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7343,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7344,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7345,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7346,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7347,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7348,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7349,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7350,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7351,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7352,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7353,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7354,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7355,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7356,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7357,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7358,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7359,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7360,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7361,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7362,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7363,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7364,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7365,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7366,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7367,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7368,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7369,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7370,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7371,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7372,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7373,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7374,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7375,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7376,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7377,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7378,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7379,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7380,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7381,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7382,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7383,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7384,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7385,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7386,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7387,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7388,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7389,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7390,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7391,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7392,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7393,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7394,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7395,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7396,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7397,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7398,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7399,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7400,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7401,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7402,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7403,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7404,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7405,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7406,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7407,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7408,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7409,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7410,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7411,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7412,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7413,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7414,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7415,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7416,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7417,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7418,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7419,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7420,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7421,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7422,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7423,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7424,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7425,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7426,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7427,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7428,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7429,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7430,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7431,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7432,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7433,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7434,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7435,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7436,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7437,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7438,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7439,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7440,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7441,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7442,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7443,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7444,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7445,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7446,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7447,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7448,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7449,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7450,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7451,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7452,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7453,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7454,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7455,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7456,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7457,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7458,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7459,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7460,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7461,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7462,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7463,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7464,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7465,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7466,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7467,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7468,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7469,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7470,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7471,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7472,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7473,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7474,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7475,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7476,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7477,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7478,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7479,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7480,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7481,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7482,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7483,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7484,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7485,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7486,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7487,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7488,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7489,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7490,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7491,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7492,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7493,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7494,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7495,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7496,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7497,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7498,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7499,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7500,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7501,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7502,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7503,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7504,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7505,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7506,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7507,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7508,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7509,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7510,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7511,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7512,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7513,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7514,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7515,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7516,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7517,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7518,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7519,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7520,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7521,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7522,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7523,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7524,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7525,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7526,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7527,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7528,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7529,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7530,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7531,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7532,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7533,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7534,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7535,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7536,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7537,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7538,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7539,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7540,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7541,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7542,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7543,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7544,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7545,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7546,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7547,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7548,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7549,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7550,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7551,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7552,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7553,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7554,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7555,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7556,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7557,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7558,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7559,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7560,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7561,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7562,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7563,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7564,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7565,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7566,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7567,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7568,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7569,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7570,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7571,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7572,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7573,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7574,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7575,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7576,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7577,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7578,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7579,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7580,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7581,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7582,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7583,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7584,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7585,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7586,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7587,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7588,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7589,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7590,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7591,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7592,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7593,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7594,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7595,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7596,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7597,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7598,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7599,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7600,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7601,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7602,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7603,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7604,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7605,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7606,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7607,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7608,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7609,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7610,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7611,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7612,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7613,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7614,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7615,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7616,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7617,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7618,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7619,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
7620,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
